time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive,sarscov2_pct_positive,Season
2021-02-06,region,atlantic,0,0,NA,2020-2021
2020-10-03,nation,ca,0.07,0,NA,2020-2021
2020-08-29,region,territories,0,0,NA,2020-2021
2021-07-17,province,qc,6.3,0,NA,2020-2021
2021-02-06,province,qc,0.97,0,NA,2020-2021
2021-02-06,province,on,0.07,0.14,NA,2020-2021
2021-02-06,nation,ca,0.08,0.02,NA,2020-2021
2021-01-23,region,territories,0,0,NA,2020-2021
2021-07-17,region,atlantic,0,0,NA,2020-2021
2021-01-30,region,territories,0,0,NA,2020-2021
2020-10-03,province,bc,0,0,NA,2020-2021
2021-01-30,region,prairies,0.1,0,NA,2020-2021
2021-07-17,region,prairies,0,0,NA,2020-2021
2021-01-30,region,atlantic,0,0,NA,2020-2021
2021-01-30,province,qc,0,0,NA,2020-2021
2021-01-30,province,on,0.07,0,NA,2020-2021
2021-01-30,province,bc,0,0,NA,2020-2021
2021-07-17,region,territories,0,0,NA,2020-2021
2021-01-30,nation,ca,0.04,0,NA,2020-2021
2020-10-03,province,on,0,0,NA,2020-2021
2021-03-27,province,on,0.09,0,NA,2020-2021
2020-09-19,region,prairies,0.09,0,NA,2020-2021
2021-07-24,region,prairies,0,0,NA,2020-2021
2021-05-15,region,atlantic,0,0,NA,2020-2021
2021-05-22,region,atlantic,0,0,NA,2020-2021
2020-09-12,province,on,0,0,NA,2020-2021
2021-06-19,region,atlantic,0,0,NA,2020-2021
2021-05-22,province,qc,2.17,0,NA,2020-2021
2021-05-22,province,on,0.12,0,NA,2020-2021
2021-05-22,province,bc,0,0,NA,2020-2021
2021-05-22,nation,ca,0.25,0.01,NA,2020-2021
2020-09-05,region,atlantic,0,0,NA,2020-2021
2021-05-15,region,territories,0,0,NA,2020-2021
2021-05-15,region,prairies,0,0.04,NA,2020-2021
2020-09-12,province,qc,0,0,NA,2020-2021
2021-06-19,region,prairies,0,0.09,NA,2020-2021
2021-05-15,province,qc,2.16,0,NA,2020-2021
2021-05-22,region,territories,0,0,NA,2020-2021
2021-05-15,province,on,0,0,NA,2020-2021
2021-06-19,region,territories,0,0,NA,2020-2021
2021-05-15,province,bc,0,0,NA,2020-2021
2021-05-15,nation,ca,0.18,0.02,NA,2020-2021
2020-09-12,region,atlantic,0,0,NA,2020-2021
2021-06-26,nation,ca,0.27,0,NA,2020-2021
2021-05-08,region,territories,0,0,NA,2020-2021
2021-05-08,region,prairies,0,0,NA,2020-2021
2021-05-08,region,atlantic,0,0,NA,2020-2021
2021-05-08,province,qc,3.55,0,NA,2020-2021
2021-06-26,province,bc,0,0,NA,2020-2021
2021-05-08,province,on,0,0,NA,2020-2021
2021-05-22,region,prairies,0,0.03,NA,2020-2021
2021-06-19,province,qc,2.84,0,NA,2020-2021
2020-09-12,region,prairies,0.03,0,NA,2020-2021
2021-06-05,province,on,0,0,NA,2020-2021
2021-06-12,province,qc,3.09,0,NA,2020-2021
2021-06-12,region,prairies,0,0.04,NA,2020-2021
2021-06-12,province,on,0,0,NA,2020-2021
2021-06-12,province,bc,0,0,NA,2020-2021
2020-09-05,region,territories,0.52,0,NA,2020-2021
2021-06-12,nation,ca,0.32,0.02,NA,2020-2021
2021-06-05,region,territories,0,0,NA,2020-2021
2021-06-05,region,prairies,0,0,NA,2020-2021
2020-09-05,region,prairies,0,0,NA,2020-2021
2021-06-12,region,territories,0,0,NA,2020-2021
